Title,Year,IMDB ID,Runtime,YouTube Trailer,Rating,Movie Poster,Director,Writers,Cast
Savage Dog,2017,tt5851014,94,fjDpW3ECXaE,4.9,https://hydramovies.com/wp-content/uploads/2018/05/Savage-Dog-Movie-Poster.jpg,Jesse V. Johnson,Jesse V. Johnson,JuJu Chan|Marko Zaror|Scott Adkins
The Man from Earth: Holocene,2017,tt5770864,98,I41GPIMZu0E,5.3,https://hydramovies.com/wp-content/uploads/2018/05/The-Man-from-Earth-Holocene-Movie-Poster.jpg,Richard Schenkman,Emerson Bixby,David Lee Smith|John Billingsley
Suburbicon,2017,tt0491175,105,IYga2m0V2O0,5.6,https://hydramovies.com/wp-content/uploads/2018/05/Suburbicon-Movie-Poster.jpg,George Clooney,Joel Coen,Julianne Moore|Matt Damon
Friend Request,2016,tt3352390,92,nDNgs0dgjj4,5.3,https://hydramovies.com/wp-content/uploads/2018/05/Friend-Request-Movie-Poster.jpg,Simon Verhoeven,Matthew Ballen,Alycia Debnam-Carey|William Moseley
Killing Gunther,2017,tt5689068,92,ROusT3QDlZ0,4.7,https://hydramovies.com/wp-content/uploads/2018/05/Killing-Gunther-Movie-Poster.jpg,Taran Killam,Taran Killam,Bobby Moynihan|Dave 'Squatch' Ward|Taran Killam
2012,2009,tt1190080,158,QFqMH8Q5qv4,5.8,https://hydramovies.com/wp-content/uploads/2018/05/2012-Movie-Poster.jpg,Roland Emmerich,Roland Emmerich,Chiwetel Ejiofor|John Cusack|Thandie Newton
Sleeping Beauty,2014,tt3343136,89,_tvCF3hZCOo,2.7,https://hydramovies.com/wp-content/uploads/2018/05/Sleeping-Beauty-Movie-Poster.jpg,Casper Van Dien,R. Dessertine,Finn Jones|Grace Van Dien
Walking with Dinosaurs 3D,2013,tt1762399,87,P7lBKBxIwGM,5.2,https://hydramovies.com/wp-content/uploads/2018/05/Walking-with-Dinosaurs-3D-Movie-Poster.jpg,Barry Cook,John Collee,Charlie Rowe|Karl Urban
The Neighbour,2016,tt3330764,87,WvGnb7Qq3Bg,5.7,https://hydramovies.com/wp-content/uploads/2018/05/The-Neighbour-Movie-Poster.jpg,Marcus Dunstan,Marcus Dunstan,Bill Engvall|Josh Stewart
The Prince,2014,tt1085492,93,XdZuyp6DpnI,4.6,https://hydramovies.com/wp-content/uploads/2018/05/The-Prince-Movie-Poster.jpg,Brian A. Miller,Andre Fabrizio,Bruce Willis|Jason Patric|John Cusack
Contract to Kill,2018,tt5470222,90,6AkmvKdKCWY,3.5,https://hydramovies.com/wp-content/uploads/2018/05/Contract-to-Kill-Movie-Poster.jpg,Keoni Waxman,Keoni Waxman,Jemma Dallender|Russell Wong|Steven Seagal
Let's Kill Ward's Wife,2014,tt2980708,82,3v8ZcvJUwas,5.4,https://hydramovies.com/wp-content/uploads/2018/05/Lets-Kill-Wards-Wife-Movie-Poster.jpg,Scott Foley,Scott Foley,Amy Acker|Ava Carpinello|James Carpinello
The To Do List,2013,tt1758795,104,UKGigK17eSs,5.8,https://hydramovies.com/wp-content/uploads/2018/05/The-To-Do-List-Movie-Poster.jpg,Maggie Carey,Maggie Carey,Aubrey Plaza|Bill Hader|Johnny Simmons
The Man with the Iron Fists 2,2015,tt3625152,90,zpGUJ5q44Lg,4.4,https://hydramovies.com/wp-content/uploads/2018/05/The-Man-with-the-Iron-Fists-2-Movie-Poster.jpg,Roel Reiné,John Jarrell,RZA|Schnitrnunt Busarakamwong
I'm Not Ashamed,2016,tt4950110,112,MNwB4eR3eq0,5.7,https://hydramovies.com/wp-content/uploads/2018/05/Im-Not-Ashamed-Movie-Poster.jpg,Brian Baugh,Philipa A. Booyens,Ben Davies|Masey McLain
Getaway,2013,tt2167202,90,7ZF4jzMJ1oI,4.4,https://hydramovies.com/wp-content/uploads/2018/05/Getaway-Movie-Poster.jpg,Courtney Solomon,Sean Finegan,Ethan Hawke|Jon Voight|Selena Gomez
Leatherface,2017,tt2620590,90,Sa7ksZ10264,5,https://hydramovies.com/wp-content/uploads/2018/05/Leatherface-Movie-Poster.jpg,Alexandre Bustillo,Kim Henkel,Lili Taylor|Stephen Dorff
Sinister 2,2015,tt2752772,97,fChx_YZUAR0,5.3,https://hydramovies.com/wp-content/uploads/2018/05/Sinister-2-Movie-Poster.jpg,Ciarán Foy,Scott Derrickson,James Ransone|Shannyn Sossamon
Assassin,2015,tt3030354,82,SGgFz8qmMT0,3.8,https://hydramovies.com/wp-content/uploads/2018/05/Assassin-Movie-Poster.jpg,J.K. Amalou,J.K. Amalou,Danny Dyer|Gary Kemp|Martin Kemp
Empire State,2013,tt2171867,94,HnbG6izGPlc,5.2,https://hydramovies.com/wp-content/uploads/2018/05/Empire-State-Movie-Poster.jpg,Dito Montiel,Adam Mazer,Dwayne Johnson|Liam Hemsworth|Michael Angarano
Dying of the Light,2014,tt1274586,94,Q48g1ijnSlI,4.4,https://hydramovies.com/wp-content/uploads/2018/05/Dying-of-the-Light-Movie-Poster.jpg,Paul Schrader,Paul Schrader,Alexander Karim|Anton Yelchin|Nicolas Cage
My Pet Dinosaur,2017,tt6055082,98,3DGKgxNLnME,4,https://hydramovies.com/wp-content/uploads/2018/05/My-Pet-Dinosaur-Movie-Poster.jpg,Matt Drummond,Matt Drummond,Annabel Wolfe|Jordan Dulieu|Scott Irwin
A Haunted House 2,2014,tt2828996,86,CCIgx7j7teM,4.7,https://hydramovies.com/wp-content/uploads/2018/05/A-Haunted-House-2-Movie-Poster.jpg,Michael Tiddes,Marlon Wayans,Jaime Pressly|Marlon Wayans
Man Down,2015,tt2461520,90,7-910So8UWM,5.9,https://hydramovies.com/wp-content/uploads/2018/05/Man-Down-Movie-Poster.jpg,Dito Montiel,Adam G. Simon,Jai Courtney|Shia LaBeouf
The Rise of the Krays,2015,tt2945796,110,7ChEerbVbcE,5,https://hydramovies.com/wp-content/uploads/2018/05/The-Rise-of-the-Krays-Movie-Poster.jpg,Zackary Adler,Ken Brown,Kevin Leslie|Matt Vael|Simon Cotton
Bushwick,2017,tt4720702,94,cn7pZdg0aI4,5.2,https://hydramovies.com/wp-content/uploads/2018/05/Bushwick-Movie-Poster.jpg,Cary Murnion,Nick Damici,Angelic Zambrana|Brittany Snow|Dave Bautista
All Nighter,2017,tt4662420,86,KXwFU-E9WPA,5.7,https://hydramovies.com/wp-content/uploads/2018/05/All-Nighter-Movie-Poster.jpg,Gavin Wiesen,Seth W. Owen,Analeigh Tipton|Emile Hirsch|J.K. Simmons
31,2016,tt3835080,102,4hqR1JAZhmg,5.1,https://hydramovies.com/wp-content/uploads/2018/05/31-Movie-Poster.jpg,Rob Zombie,Rob Zombie,Jeff Daniel Phillips|Malcolm McDowell|Richard Brake
Gun Shy,2017,tt3910736,92,e0mmLQsnd_I,4,https://hydramovies.com/wp-content/uploads/2018/05/Gun-Shy-Movie-Poster.jpg,Simon West,Mark Haskell Smith,Antonio Banderas|Olga Kurylenko
100 Streets,2016,tt2990126,93,fKdXcvusCMg,5.7,https://hydramovies.com/wp-content/uploads/2018/05/100-Streets-Movie-Poster.jpg,Jim O'Hanlon,Leon Butler,Gemma Arterton|Idris Elba|Tom Cullen
Jurassic Park III,2001,tt0163025,92,gjIaV6CU0wA,5.9,https://hydramovies.com/wp-content/uploads/2018/05/Jurassic-Park-III-Movie-Poster.jpg,Joe Johnston,Michael Crichton,Sam Neill|William H. Macy
Maya the Bee: The Honey Games,2018,tt6685596,85,Kz-cS5WWVzU,5.6,https://hydramovies.com/wp-content/uploads/2018/05/Maya-the-Bee-The-Honey-Games-Movie-Poster.jpg,Noel Cleary,Noel Cleary,Benson Jack Anthony|Coco Jack Gillies
"Game Over, Man!",2018,tt3317234,101,2Imr9gL8_Qs,5.4,https://hydramovies.com/wp-content/uploads/2018/05/Game-Over-Man-Movie-Poster.jpg,Kyle Newacheck,Anders Holm,Adam Devine|Anders Holm
The Forger,2014,tt2376218,95,GAgDjpawyzA,5.7,https://hydramovies.com/wp-content/uploads/2018/05/The-Forger-Movie-Poster.jpg,Philip Martin,Richard D'Ovidio,Christopher Plummer|John Travolta|Tye Sheridan
Wrath of the Titans,2012,tt1646987,99,Xs7fzOrUopc,5.7,https://hydramovies.com/wp-content/uploads/2018/05/Wrath-of-the-Titans-Movie-Poster.jpg,Jonathan Liebesman,Dan Mazeau,Liam Neeson|Sam Worthington
The Week Of,2018,tt6821012,116,zorS5PaV7vg,5,https://hydramovies.com/wp-content/uploads/2018/05/The-Week-Of-Movie-Poster.jpg,Robert Smigel,Adam Sandler,Adam Sandler|Chris Rock|Steve Buscemi
Outlaws and Angels,2016,tt3491962,120,ektQAmICLBk,5.4,https://hydramovies.com/wp-content/uploads/2018/05/Outlaws-and-Angels-Movie-Poster.jpg,JT Mollner,JT Mollner,Chad Michael Murray|Frances Fisher|Teri Polo
Tammy,2014,tt2103254,97,N8d6Bpl2eAo,4.9,https://hydramovies.com/wp-content/uploads/2018/05/Tammy-Movie-Poster.jpg,Ben Falcone,Melissa McCarthy,Kathy Bates|Melissa McCarthy|Susan Sarandon
Earth to Echo,2014,tt2183034,91,qwI8y3_Lvto,5.8,https://hydramovies.com/wp-content/uploads/2018/05/Earth-to-Echo-Movie-Poster.jpg,Dave Green,Henry Gayden,Astro|Teo Halm
The Starving Games,2013,tt2403029,83,r8yOSMspR1k,3.3,https://hydramovies.com/wp-content/uploads/2018/05/The-Starving-Games-Movie-Poster.jpg,Jason Friedberg,Jason Friedberg,Brant Daugherty|Cody Christian|Maiara Walsh
Terminal,2018,tt4463816,95,18RqtFuaNe8,5.2,https://hydramovies.com/wp-content/uploads/2018/05/Terminal-Movie-Poster.jpg,Vaughn Stein,Vaughn Stein,Dexter Fletcher|Margot Robbie|Simon Pegg
The Monkey King 3,2018,tt6466464,114,F7MR5MsIoSQ,5.4,https://hydramovies.com/wp-content/uploads/2018/05/The-Monkey-King-3-Movie-Poster.jpg,Soi Cheang,Ning Wen,Aaron Kwok|Allie Chan|Shaofeng Feng
Pet,2016,tt1183374,94,rExtOBPtUdk,5.7,https://hydramovies.com/wp-content/uploads/2018/05/Pet-Movie-Poster.jpg,Carles Torrens,Jeremy Slater,Dominic Monaghan|Jennette McCurdy|Ksenia Solo
Father Figures,2017,tt1966359,113,TB7gXV1MD5E,5.3,https://hydramovies.com/wp-content/uploads/2018/05/Father-Figures-Movie-Poster.jpg,Lawrence Sher,Justin Malen,Ed Helms|Glenn Close|Owen Wilson
Saints and Soldiers: The Void,2014,tt1270114,0,0hsKRqjZoD8,5.2,https://hydramovies.com/wp-content/uploads/2018/05/Saints-and-Soldiers-The-Void-Movie-Poster.jpg,Ryan Little,Ryan Little,Adam Gregory|Michael Todd Behrens|Timothy S. Shoemaker
I.T.,2016,tt2679552,95,SpBNlhcV2ak,5.4,https://hydramovies.com/wp-content/uploads/2018/05/I.T.-Movie-Poster.jpg,John Moore,Dan Kay,Jason Barry|Pierce Brosnan
Think Like a Man Too,2014,tt2239832,106,hsQcFMwl0sU,5.8,https://hydramovies.com/wp-content/uploads/2018/05/Think-Like-a-Man-Too-Movie-Poster.jpg,Tim Story,Keith Merryman,Gabrielle Union|Kevin Hart
Zodiac: Signs of the Apocalypse,2014,tt3102206,89,QYgHUprszFE,3.2,https://hydramovies.com/wp-content/uploads/2018/05/Zodiac-Signs-of-the-Apocalypse-Movie-Poster.jpg,W.D. Hogan,David Sanderson,Aaron Douglas|Joel Gretsch|Reilly Dolman
Ribbit,2014,tt2066048,88,nTCILjV2uDQ,4.1,https://hydramovies.com/wp-content/uploads/2018/05/Ribbit-Movie-Poster.jpg,Chuck Powers,Amir Hafizi,Russell Peters|Sean Astin|Tim Curry
Infini,2015,tt3327624,110,s4l_lHGMhlw,5.4,https://hydramovies.com/wp-content/uploads/2018/05/Infini-Movie-Poster.jpg,Shane Abbess,Shane Abbess,Daniel MacPherson|Grace Huang
Trespass Against Us,2016,tt3305308,99,E94o7ONmR10,5.9,https://hydramovies.com/wp-content/uploads/2018/05/Trespass-Against-Us-Movie-Poster.jpg,Adam Smith,Alastair Siddons,Brendan Gleeson|Lyndsey Marshal|Michael Fassbender
Voice from the Stone,2017,tt1544608,94,C5hLZXodC0c,5.2,https://hydramovies.com/wp-content/uploads/2018/05/Voice-from-the-Stone-Movie-Poster.jpg,Eric D. Howell,Andrew Shaw,Caterina Murino|Emilia Clarke|Marton Csokas
Celebrity Sex Tape,2012,tt2136808,87,m52u-jJWjoY,2.9,https://hydramovies.com/wp-content/uploads/2018/05/Celebrity-Sex-Tape-Movie-Poster.jpg,Scott Wheeler,Jonathan Haug,Howard Cai|Jack Cullison
Zoolander 2,2016,tt1608290,101,4CL4LNWHegk,4.7,https://hydramovies.com/wp-content/uploads/2018/05/Zoolander-2-Movie-Poster.jpg,Ben Stiller,Justin Theroux,Ben Stiller|Owen Wilson
Son of God,2014,tt3210686,138,WcIXCok9HPg,5.7,https://hydramovies.com/wp-content/uploads/2018/05/Son-of-God-Movie-Poster.jpg,Christopher Spencer,Richard Bedser,Amber Rose Revah|Diogo Morgado
The Star,2017,tt4587656,86,drWWjIhugik,5.8,https://hydramovies.com/wp-content/uploads/2018/05/The-Star-Movie-Poster.jpg,Timothy Reckart,Carlos Kotkin,Keegan-Michael Key|Steven Yeun
Song One,2014,tt2182972,86,ihdJgH757A0,5.8,https://hydramovies.com/wp-content/uploads/2018/05/Song-One-Movie-Poster.jpg,Kate Barker-Froyland,Kate Barker-Froyland,Anne Hathaway|Johnny Flynn|Mary Steenburgen
Heaven Is for Real,2014,tt1929263,99,N-ewaCVARtM,5.8,https://hydramovies.com/wp-content/uploads/2018/05/Heaven-Is-for-Real-Movie-Poster.jpg,Randall Wallace,Randall Wallace,Greg Kinnear|Kelly Reilly
The Debt Collector,2018,tt7448180,0,N0O5iwmXzXM,5.4,https://hydramovies.com/wp-content/uploads/2018/05/The-Debt-Collector-Movie-Poster.jpg,Jesse V. Johnson,Jesse V. Johnson,Louis Mandylor|Scott Adkins|Vladimir Kulich
Howard Lovecraft and the Frozen Kingdom,2016,tt4768656,83,HHCdRCNJl9w,5.7,https://hydramovies.com/wp-content/uploads/2018/05/Howard-Lovecraft-and-the-Frozen-Kingdom-Movie-Poster.jpg,Sean Patrick O'Reilly,Sean Patrick O'Reilly,Christopher Plummer|Kiefer O'Reilly|Michelle O'Reilly
Bullet to the Head,2012,tt1308729,92,UuCUpV81tNE,5.7,https://hydramovies.com/wp-content/uploads/2018/05/Bullet-to-the-Head-Movie-Poster.jpg,Walter Hill,Alessandro Camon,Jason Momoa|Sylvester Stallone
The Colony,2013,tt1160996,95,ZENI7UC3WQo,5.3,https://hydramovies.com/wp-content/uploads/2018/04/The-Colony-Movie-Poster.jpg,Jeff Renfroe,Jeff Renfroe,Kevin Zegers|Laurence Fishburne
Hulk,2003,tt0286716,138,U55NGD9Jm7M,5.7,https://hydramovies.com/wp-content/uploads/2018/05/Hulk-Movie-Poster.jpg,Ang Lee,Stan Lee,Eric Bana|Jennifer Connelly
After the Dark,2013,tt1928340,107,A6mjMAAsP4E,5.7,https://hydramovies.com/wp-content/uploads/2018/05/After-the-Dark-Movie-Poster.jpg,John Huddles,John Huddles,Daryl Sabara|James D'Arcy|Sophie Lowe
Paranormal Activity: The Marked Ones,2014,tt2473682,84,J6DYsGTMkCU,5,https://hydramovies.com/wp-content/uploads/2018/05/Paranormal-Activity-The-Marked-Ones-Movie-Poster.jpg,Christopher Landon,Christopher Landon,Andrew Jacobs|Gabrielle Walsh|Jorge Diaz
Incarnate,2016,tt3216348,91,SF8WPk6_CbQ,5.2,https://hydramovies.com/wp-content/uploads/2018/05/Incarnate-Movie-Poster.jpg,Brad Peyton,Ronnie Christensen,Aaron Eckhart|Carice van Houten|Catalina Sandino Moreno
Honeymoon,2014,tt3177316,87,5iZLPNFWLxk,5.7,https://hydramovies.com/wp-content/uploads/2018/05/Honeymoon-Movie-Poster.jpg,Leigh Janiak,Phil Graziadei,Ben Huber|Harry Treadaway|Rose Leslie
The Humbling,2014,tt1568343,112,qu6SCUXeYl0,5.6,https://hydramovies.com/wp-content/uploads/2018/05/The-Humbling-Movie-Poster.jpg,Barry Levinson,Buck Henry,Al Pacino|Greta Gerwig
Mechanic: Resurrection,2016,tt3522806,98,QF903RaKLvs,5.7,https://hydramovies.com/wp-content/uploads/2018/05/Mechanic-Resurrection-Movie-Poster.jpg,Dennis Gansel,Lewis John Carlino,Jason Statham|Jessica Alba
London Has Fallen,2016,tt3300542,99,MMbyPhQo75A,5.9,https://hydramovies.com/wp-content/uploads/2018/05/London-Has-Fallen-Movie-Poster.jpg,Babak Najafi,Creighton Rothenberger,Aaron Eckhart|Gerard Butler
Maze,2017,tt5752606,92,OaGKiLEaZxg,5.9,https://hydramovies.com/wp-content/uploads/2018/05/Maze-Movie-Poster.jpg,Stephen Burke,Stephen Burke,Barry Ward|Martin McCann|Tom Vaughan-Lawlor
Fantastic 4: Rise of the Silver Surfer,2007,tt0486576,92,ZN7PWE2dyAY,5.6,https://hydramovies.com/wp-content/uploads/2018/05/Fantastic-4-Rise-of-the-Silver-Surfer-Movie-Poster.jpg,Tim Story,Don Payne,Ioan Gruffudd|Jessica Alba
Careful What You Wish For,2015,tt1629242,91,9UsgYSw0lPc,5.6,https://hydramovies.com/wp-content/uploads/2018/05/Careful-What-You-Wish-For-Movie-Poster.jpg,Elizabeth Allen Rosenbaum,Chris Frisina,David Sherrill|Kiki Harris|Nick Jonas
Kickboxer: Retaliation,2018,tt5208950,110,18yT09uykrY,5,https://hydramovies.com/wp-content/uploads/2018/05/Kickboxer-Retaliation-Movie-Poster.jpg,Dimitri Logothetis,Jean-Claude Van Damme,Alain Moussi|Christopher Lambert
The Hollow Point,2016,tt2918606,97,QexMA2iVXII,5.4,https://hydramovies.com/wp-content/uploads/2018/05/The-Hollow-Point-Movie-Poster.jpg,Gonzalo López-Gallego,Nils Lyew,John Leguizamo|Lynn Collins|Patrick Wilson
Amityville: The Awakening,2017,tt1935897,85,pCN3Ouo-Hys,4.9,https://hydramovies.com/wp-content/uploads/2018/05/Amityville-The-Awakening-Movie-Poster.jpg,Franck Khalfoun,Franck Khalfoun,Bella Thorne|Jennifer Jason Leigh|Mckenna Grace
Blade: Trinity,2004,tt0359013,113,fPcNbsW69Eg,5.9,https://hydramovies.com/wp-content/uploads/2018/05/Blade-Trinity-Movie-Poster.jpg,David S. Goyer,David S. Goyer,Kris Kristofferson|Wesley Snipes
November Criminals,2017,tt3266284,85,RUZLUisXtP4,5.3,https://hydramovies.com/wp-content/uploads/2018/05/November-Criminals-Movie-Poster.jpg,Sacha Gervasi,Steven Knight,Ansel Elgort|Chloë Grace Moretz
Don't Kill It,2016,tt3113696,83,j8tlYfCxaXc,5.2,https://hydramovies.com/wp-content/uploads/2018/05/Dont-Kill-It-Movie-Poster.jpg,Mike Mendez,Dan Berk,Dolph Lundgren|Kristina Klebe|Tony Bentley
M.F.A.,2017,tt5091530,92,sr5xIJdblbc,5.7,https://hydramovies.com/wp-content/uploads/2018/05/M.F.A.-Movie-Poster.jpg,Natalia Leite,Leah McKendrick,Clifton Collins Jr.|Francesca Eastwood|Leah McKendrick
The Pacifier,2005,tt0395699,95,pknw1wh-2-U,5.6,https://hydramovies.com/wp-content/uploads/2018/05/The-Pacifier-Movie-Poster.jpg,Adam Shankman,Thomas Lennon,Brittany Snow|Max Thieriot|Vin Diesel
Iron Man: Rise of Technovore,2013,tt2654124,88,CUgzL3rlzLg,5.3,https://hydramovies.com/wp-content/uploads/2018/05/Iron-Man-Rise-of-Technovore-Movie-Poster.jpg,Hiroshi Hamazaki,Stan Lee,Matthew Mercer|Norman Reedus
Arthur & Merlin,2015,tt4065340,100,KHX2QxiWE1E,4.3,https://hydramovies.com/wp-content/uploads/2018/05/Arthur-Merlin-Movie-Poster.jpg,Marco van Belle,Marco van Belle,Kirk Barker|Nigel Cooke|Stefan Butler
Sword of Vengeance,2015,tt3622332,87,8MP6bTdJzX8,4.4,https://hydramovies.com/wp-content/uploads/2018/05/Sword-of-Vengeance-Movie-Poster.jpg,Jim Weedon,Julian Unthank,Annabelle Wallis|Karel Roden|Stanley Weber
Clash of the Titans,2010,tt0800320,106,XJNenKqmOMU,5.8,https://hydramovies.com/wp-content/uploads/2018/05/Clash-of-the-Titans-Movie-Poster.jpg,Louis Leterrier,Travis Beacham,Liam Neeson|Sam Worthington
Bleeding Steel,2017,tt5813366,109,rLCuqnqGvVk,5.2,https://hydramovies.com/wp-content/uploads/2018/05/Bleeding-Steel-Movie-Poster.jpg,Leo Zhang,Erica Xia-Hou,Jackie Chan|Show Lo
Rules Don't Apply,2016,tt1974420,127,S2N4CCMmy4s,5.7,https://hydramovies.com/wp-content/uploads/2018/05/Rules-Dont-Apply-Movie-Poster.jpg,Warren Beatty,Warren Beatty,Haley Bennett|Lily Collins
Alvin and the Chipmunks: Chipwrecked,2011,tt1615918,87,2Xsto3iDOdg,4.4,https://hydramovies.com/wp-content/uploads/2018/05/Alvin-and-the-Chipmunks-Chipwrecked-Movie-Poster.jpg,Mike Mitchell,Jonathan Aibel,Justin Long|Matthew Gray Gubler
The Institute,2017,tt5788136,90,yDWj_g6haNw,4.1,https://hydramovies.com/wp-content/uploads/2018/05/The-Institute-Movie-Poster.jpg,James Franco,Matt Rager,Allie Gallerani|James Franco|Joe Pease
xXx,2002,tt0295701,124,dKtArxTOm-w,5.9,https://hydramovies.com/wp-content/uploads/2018/05/xXx-Movie-Poster.jpg,Rob Cohen,Rich Wilkes,Asia Argento|Marton Csokas|Vin Diesel
The Incredible Burt Wonderstone,2013,tt0790628,100,_5kx7-JrY4A,5.9,https://hydramovies.com/wp-content/uploads/2018/05/The-Incredible-Burt-Wonderstone-Movie-Poster.jpg,Don Scardino,Jonathan Goldstein,Luke Vanek|Steve Carell
The Hunters,2013,tt2963232,85,S8ShMRhXYeM,5,https://hydramovies.com/wp-content/uploads/2018/05/The-Hunters-Movie-Poster.jpg,Nisha Ganatra,Matthew Huffman,Michelle Forbes|Victor Garber
Ghostbusters,2016,tt1289401,116,w3ugHP-yZXw,5.3,https://hydramovies.com/wp-content/uploads/2018/05/Ghostbusters-Movie-Poster.jpg,Paul Feig,Katie Dippold,Kristen Wiig|Melissa McCarthy
Killing Season,2013,tt1480295,91,8BBXWxS_i7A,5.4,https://hydramovies.com/wp-content/uploads/2018/05/Killing-Season-Movie-Poster.jpg,Mark Steven Johnson,Evan Daugherty,John Travolta|Milo Ventimiglia|Robert De Niro
Dog Eat Dog,2016,tt4054654,93,F2UFA8btZ-4,4.6,https://hydramovies.com/wp-content/uploads/2018/05/Dog-Eat-Dog-Movie-Poster.jpg,Paul Schrader,Edward Bunker,Christopher Matthew Cook|Nicolas Cage|Willem Dafoe
Kill Me Three Times,2014,tt2393845,90,5eO3rYcSMCA,5.9,https://hydramovies.com/wp-content/uploads/2018/05/Kill-Me-Three-Times-Movie-Poster.jpg,Kriv Stenders,James McFarland,Alice Braga|Simon Pegg|Teresa Palmer
Seal Team Eight: Behind Enemy Lines,2014,tt2992552,98,Kh-Ptp5IxYM,4.6,https://hydramovies.com/wp-content/uploads/2018/05/Seal-Team-Eight-Behind-Enemy-Lines-Movie-Poster.jpg,Roel Reiné,Brendan Cowles,Lex Shrapnel|Tom Sizemore
Skiptrace,2016,tt2238032,107,kkkOCtOrAcA,5.7,https://hydramovies.com/wp-content/uploads/2018/05/Skiptrace-Movie-Poster.jpg,Renny Harlin,Jay Longino,Jackie Chan|Johnny Knoxville
The Show,2017,tt2088950,104,3x5903Z5QSo,5.6,https://hydramovies.com/wp-content/uploads/2018/05/The-Show-Movie-Poster.jpg,Giancarlo Esposito,Noah Pink,Famke Janssen|Giancarlo Esposito|Josh Duhamel
American Violence,2017,tt5848714,107,Oat1chLt8sA,4.5,https://hydramovies.com/wp-content/uploads/2018/05/American-Violence-Movie-Poster.jpg,Timothy Woodward Jr.,Al Lamanda,Bruce Dern|Denise Richards|Kaiwi Lyman
The High Schoolers Guide to College Parties,2015,tt1572506,90,iy6wuWZ_Sq4,2.6,https://hydramovies.com/wp-content/uploads/2018/05/The-High-Schoolers-Guide-to-College-Parties-Movie-Poster.jpg,Patrick Johnson,Patrick Johnson,Kris Kiley|Nate Rubin
Mythica: The Godslayer,2016,tt5327922,0,kU1ZtjWZML4,5.4,https://hydramovies.com/wp-content/uploads/2018/05/Mythica-The-Godslayer-Movie-Poster.jpg,John Lyde,Jason Faller,Adam Johnson|Matthew Mercer|Melanie Stone
LOL,2012,tt1592873,97,fEzWvEoD9ew,4.4,https://hydramovies.com/wp-content/uploads/2018/05/LOL-Movie-Poster.jpg,Lisa Azuelos,Lisa Azuelos,Douglas Booth|Miley Cyrus
Hercules Reborn,2014,tt3499424,95,5WRVzjIjYGQ,4.3,https://hydramovies.com/wp-content/uploads/2018/05/Hercules-Reborn-Movie-Poster.jpg,Nick Lyon,Jim Hemphill,Christian Oliver|John Hennigan|Marcus Shirock
The Gateway,2018,tt6179746,90,W-XfIkuUmzw,5.7,https://hydramovies.com/wp-content/uploads/2018/05/The-Gateway-Movie-Poster.jpg,John V. Soto,John V. Soto,Hayley McElhinney|Jacqueline McKenzie|Myles Pollard
Wolves,2014,tt1403241,91,ZN71HDzBQjU,5.3,https://hydramovies.com/wp-content/uploads/2018/05/Wolves-Movie-Poster.jpg,David Hayter,David Hayter,John Pyper-Ferguson|Lucas Till|Stephen McHattie
Machete Kills,2013,tt2002718,107,DwbG64YC-vQ,5.6,https://hydramovies.com/wp-content/uploads/2018/05/Machete-Kills-Movie-Poster.jpg,Robert Rodriguez,Kyle Ward,Alexa PenaVega|Danny Trejo
Sinbad and the War of the Furies,2016,tt6231588,90,4lChOyoYYTY,2.5,https://hydramovies.com/wp-content/uploads/2018/05/Sinbad-and-the-War-of-the-Furies-Movie-Poster.jpg,Scott Wheeler,Scotty Mullen,Jamie Bernadette|John Hennigan|Josh Fingerhut
Abraham Lincoln: Vampire Hunter,2012,tt1611224,105,6Eo766iZZ0c,5.9,https://hydramovies.com/wp-content/uploads/2018/05/Abraham-Lincoln-Vampire-Hunter-Movie-Poster.jpg,Timur Bekmambetov,Seth Grahame-Smith,Benjamin Walker|Dominic Cooper|Rufus Sewell
Albion: The Enchanted Stallion,2016,tt4518260,106,_ha1ktlnuio,5.3,https://hydramovies.com/wp-content/uploads/2018/05/Albion-The-Enchanted-Stallion-Movie-Poster.jpg,Castille Landon,Castille Landon,Avery Arendes|Stephen Dorff
